station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,climo_high_f,climo_low_f,climo_precip_in
SET,2024-06-05,84,63,67,58,0.02,5.2138577,311.60623,47.316795,73.08186,89.96762,0,0,83.3,62.5,0.14
SGF,2024-06-05,80,62,68,57,0.25,6.95181,331.25223,45.356228,74.54965,100,0,0,82.6,61.9,0.15
RAW,2024-06-05,78.8,62.6,69.8,51.8,0.36,5.1533103,343.57227,39.024536,71.252495,100,,,82.2,62.1,0.16
POF,2024-06-05,81,70,73,67,0.88,5.8221407,193.90398,71.47941,84.77799,94.05696,,,84.7,63.8,0.13
EZZ,2024-06-05,83,57.6,64,51.4,,7.8850174,289.90707,36.058105,64.326614,97.923615,,,80.8,61,0.16
RCM,2024-06-05,,,,,,,,,,,,,82.4,60,0.2
STJ,2024-06-05,87,57,62,51,0,6.430424,251.05252,33.189865,55.999165,86.56035,,,82.5,61.4,0.17
LRY,2024-06-05,84.2,62.6,69.8,46.4,0.09,4.8013935,343.66586,26.756052,57.50426,94.05696,,,81.3,61.9,0.19
VER,2024-06-05,88,35,73.8,56.7,0.77,4.348432,320.7545,42.723255,73.019936,100,,,81.5,62.1,0.14
VIH,2024-06-05,81,58,68,57,0.05,5.995936,276.66412,48.43953,79.78454,100,,,80.4,60.5,0.16
JLN,2024-06-05,83,63,67,53,0.04,5.300755,334.38913,37.950512,70.06799,93.34623,,,83.3,62.5,0.2
LXT,2024-06-05,86,62,66,50,0,7.2994003,313.21027,29.845198,53.639088,87.135025,,,81.4,62.7,0.18
MAW,2024-06-05,82.4,71.6,73.4,68,0.11,6.3205576,199.13,65.536865,82.50153,94.10022,,,87.4,64.8,0.13
PCD,2024-06-05,84,66.7,71.4,62,,4.055749,229.12383,59.96936,82.128296,94.01323,,,83.4,61.6,0.14
COU,2024-06-05,81,65,69,54,1.6,6.8703833,304.94012,40.674355,69.57113,96.60884,0,0,82,62.1,0.15
CDJ,2024-06-05,83,59,66,54,0,3.041417,247.2956,38.10585,62.50631,93.319046,,,80.9,60.8,0.19
MKC,2024-06-05,87,61,66,47,0,6.256629,281.1232,27.545687,52.448685,84.216576,,,83.1,64.4,0.18
LBO,2024-06-05,78.8,62.6,68,55.4,0.12,4.449477,314.5738,44.52333,77.85084,100,,,81.5,60.4,0.17
CGI,2024-06-05,81,67,72,69,0.38,6.256629,201.12556,76.53033,89.737335,100,,,84.3,63.4,0.14
EVU,2024-06-05,87,56,63,53.8,,6.3937283,268.76364,35.27807,61.12514,93.67479,,,80.5,59,0.18
GPH,2024-06-05,84.2,59,66.2,46.4,,4.7709093,321.9778,26.756052,54.68349,93.96902,,,81.7,60.1,0.18
MBY,2024-06-05,82.4,64.4,68,48.2,0.09,6.4876323,306.24863,30.346207,58.044575,94.01323,,,80.4,61.3,0.16
BBG,2024-06-05,80.6,60.8,69.8,55.4,0.02,5.4599304,315.43564,47.788013,79.89307,100,,,81.5,61.8,0.15
GLY,2024-06-05,82.4,66.2,71.6,53.6,0.4,5.097561,328.99863,37.06792,68.25914,100,,,82.4,61,0.16
SUS,2024-06-05,83,60,68,57,0.06,4.605574,283.71008,45.50714,77.94608,96.62286,0,0,83,61.3,0.13
OZS,2024-06-05,78.8,66.2,68,51.8,0.06,5.7314487,306.19922,39.024536,71.70617,100,,,82.3,62,0.14
AIZ,2024-06-05,81,60,69.8,56,,3.3704736,305.18634,45.20486,81.73265,100,,,82.3,62,0.14
MHL,2024-06-05,78.8,62.6,69.8,53.6,0.78,5.6062717,310.07257,41.69411,69.898895,100,,,81.1,61.2,0.16
TKX,2024-06-05,82.4,69.8,71.6,68,,6.3344946,203.5612,65.74351,84.63163,100,,,85.6,67.2,0.13
FWB,2024-06-05,80.6,60.8,69.8,53.6,0.17,4.9059234,324.94672,39.30448,78.19681,100,,,82.5,60.1,0.15
JEF,2024-06-05,83,65,69,56,0.31,5.0400624,304.59814,40.98303,70.3586,93.37325,0,0,83,62.2,0.13
FAM,2024-06-05,82,63,71.6,62,0.07,4.270891,280.75516,62.24733,82.437706,100,,,82.4,60,0.12
MCI,2024-06-05,85,57,66,51,0,6.5173216,289.3445,33.035202,61.52363,93.319046,0,0,81.8,61.3,0.18
SZL,2024-06-05,83,65.5,71.6,48,0.15,7.0225453,328.21964,29.924778,62.517895,100,,,80.9,60.7,0.16
STL,2024-06-05,85,69,68,57,0.09,5.995936,277.03598,42.644836,67.35878,88.42599,0,0,83.2,64.5,0.15
DMO,2024-06-05,83,65,70,52,0.37,7.125605,326.34167,35.40816,63.844563,96.60884,,,80.7,60.9,0.14
TBN,2024-06-05,80.6,61.7,68,57.7,0.16,4.199303,309.69266,50.36098,79.67214,95.611374,,,80.7,59.9,0.17
MYJ,2024-06-05,78.8,62.6,69.8,55.4,0.46,6.6572437,299.50082,44.52333,77.87932,100,,,81.1,59.8,0.19
HFJ,2024-06-05,78.8,60.8,69.8,53.6,0.32,5.8013935,316.15546,41.69411,76.67186,100,,,80.7,61.1,0.18
UNO,2024-06-05,84,60,68,56,0,4.9531646,319.44858,49.028793,70.26723,87.08428,,,82,60.7,0.14
IRK,2024-06-05,81,60,65,52,0.15,6.5173216,302.63712,39.0557,63.35825,100,,,79.2,58.7,0.18
HAE,2024-06-05,80.6,64.4,68,50,0.13,5.2787457,296.25644,34.414494,65.7602,93.924324,,,79.5,60.8,0.16
HAE,2024-06-06,80.6,60.8,55.4,35.6,,8.8013935,290.87408,20.997616,42.55303,82.37203,,,79.8,61.1,0.17
HFJ,2024-06-06,78.8,59,60.8,53.6,,4.0174217,323.67154,44.52333,69.73125,100,,,81,61.4,0.18
TKX,2024-06-06,89.6,68,69.8,59,,5.9222617,278.56476,40.137066,66.71658,100,,,85.9,67.5,0.14
JEF,2024-06-06,86,60,60,44,0,5.995936,305.51608,23.804356,51.80843,83.7815,0,0,83.3,62.5,0.14
MHL,2024-06-06,80.6,60.8,59,42.8,,6.8536587,300.79358,26.215902,54.12942,88.00381,,,81.4,61.5,0.16
UNO,2024-06-06,86,59,59,50,0.0001,5.561448,299.04666,32.88028,57.934963,83.58972,,,82.2,61,0.14
IRK,2024-06-06,81,55,56,38,0,8.863558,295.8233,22.931253,49.92594,86.61413,,,79.5,59,0.18
FWB,2024-06-06,80.6,59,66.2,57.2,,3.2195122,329.6988,53.545055,78.55418,100,,,82.8,60.4,0.15
SZL,2024-06-06,86.5,61.5,58,38,,7.1707315,301.96307,19.969177,45.314217,81.56451,,,81.2,61,0.16
AIZ,2024-06-06,84,57,62,46,,3.4881616,282.8121,28.297388,66.54078,100,,,82.6,62.3,0.15
STL,2024-06-06,86,65,59,43,0,9.211148,294.29785,24.435156,43.626163,70.24432,0,0,83.5,64.8,0.16
FAM,2024-06-06,83,58,60,55,0.01,4.2871795,298.05154,38.260838,71.19624,96.50818,,,82.7,60.3,0.11
DMO,2024-06-06,84,64,57,42,0,8.515967,302.40088,23.513445,43.772816,75.295364,,,81,61.2,0.14
TBN,2024-06-06,82,58.3,62,48.2,0.0001,3.2933798,298.36328,41.829227,62.59957,88.46885,,,80.9,60.2,0.18
MCI,2024-06-06,83,61,59,42,0,7.212503,315.3693,28.449448,47.403946,83.7815,0,0,82.1,61.6,0.18
MYJ,2024-06-06,80.6,60.8,59,44.6,,9.930314,292.75986,28.084248,53.77863,88.00381,,,81.4,60.1,0.19
VER,2024-06-06,88,35,60.6,47,,5.034843,298.36935,28.449448,53.65207,87.74358,,,81.7,62.4,0.14
STJ,2024-06-06,87,61,61,39,0,7.2994003,319.44244,19.623941,46.653736,83.84471,,,82.8,61.7,0.17
JLN,2024-06-06,81,58,64,53,0,3.475905,15.694134,39.2113,65.32087,86.72074,,,83.6,62.8,0.2
VIH,2024-06-06,83,58,60,48,0,7.994581,283.99783,30.512966,58.42033,93.03791,,,80.7,60.8,0.17
SET,2024-06-06,87,62,60,42,0,9.211148,299.22205,22.046156,47.53085,86.82612,0,0,83.6,62.8,0.15
SIK,2024-06-06,,,,,,,,,,,,,87,65.9,0.14
POF,2024-06-06,89,63,70,56,0,5.2138577,306.1573,38.56975,64.36562,96.62286,,,85,64.1,0.13
FYG,2024-06-06,84.2,60.8,68,48.2,,5.2543554,292.6215,28.631712,65.73389,100,,,81.6,61.8,0.15
RAW,2024-06-06,82.4,60.8,60.8,42.8,,4.707317,305.1104,26.215902,56.215504,93.83344,,,82.5,62.4,0.15
EZZ,2024-06-06,82.2,63.5,59,39.4,,7.97561,313.36737,22.465437,41.853966,78.13813,,,81.1,61.3,0.17
SGF,2024-06-06,78,59,63,54,0.02,5.0400624,287.03326,46.71927,71.13584,83.7815,0,0,82.9,62.2,0.16
RCM,2024-06-06,,,,,,,,,,,,,82.7,60.3,0.2
LRY,2024-06-06,86,60.8,59,41,0.01,4.045296,318.9365,20.54248,52.826424,88.00381,,,81.5,62.2,0.19
LXT,2024-06-06,85,66,57,42,0,7.646991,313.38007,22.766487,40.835457,72.720665,,,81.7,63,0.18
CDJ,2024-06-06,83,56,59,40,0,3.7365978,309.29254,22.478725,46.419197,86.77358,,,81.1,61.2,0.2
GPH,2024-06-06,82.4,59,57.2,35.6,,7.7922077,321.10675,18.667814,37.941605,93.74054,,,82,60.5,0.18
MKC,2024-06-06,85,65,60,39,0,5.9090385,311.9289,20.93002,42.30235,78.22015,,,83.4,64.7,0.19
CGI,2024-06-06,89,61,69.8,52,0,5.300755,301.68033,32.139736,67.25563,100,,,84.6,63.7,0.13
MBY,2024-06-06,82.4,62.6,55.4,33.8,,9.087108,291.269,17.376516,40.842506,77.29252,,,80.7,61.6,0.17
EVU,2024-06-06,82.8,61.7,59,40.3,,6.9268293,311.39023,22.159883,43.484367,77.780396,,,80.8,59.3,0.17
GLY,2024-06-06,84.2,60.8,62.6,46.4,,3.4843206,273.72787,26.756052,61.367367,100,,,82.7,61.3,0.17
OZS,2024-06-06,80.6,62.6,59,42.8,,6.378092,271.42834,26.215902,53.20123,72.381,,,82.6,62.3,0.15
MAW,2024-06-06,89.6,68,71.6,55.4,,5.5547705,294.8205,31.447264,63.801125,94.10022,,,87.7,65.1,0.14
SUS,2024-06-06,86,58,61,44,0,7.646991,290.4837,24.582134,57.274715,96.4786,0,0,83.3,61.6,0.15
BBG,2024-06-06,78.8,59,64.4,57.2,,3.867596,298.1067,53.545055,72.90789,93.924324,,,81.8,62,0.15
LBO,2024-06-06,78.8,62.6,60.8,53.6,,5.675958,275.348,44.52333,64.125656,82.61721,,,81.8,60.7,0.17
COU,2024-06-06,83,64,58,45,0,9.471841,297.1321,27.243853,46.998886,75.295364,0,0,82.3,62.4,0.14
PCD,2024-06-06,87.3,58.5,63,45,,6.898955,301.03214,23.949753,60.48274,96.84715,,,83.7,61.9,0.14
OZS,2024-06-07,86,55.4,64.4,44.6,,3.6062717,214.51578,25.25513,55.75771,93.78725,,,82.9,62.6,0.15
MKC,2024-06-07,92,62,62,52,0.74,6.082834,175.26518,27.420195,51.096413,80.7574,,,83.7,65,0.18
MAW,2024-06-07,87.8,64.4,62.6,42.8,,4.80212,284.8793,22.01869,47.324303,73.26756,,,88,65.4,0.13
LBO,2024-06-07,87.8,59,64.4,46.4,,3.9825785,221.92398,27.025574,58.176765,88.00381,,,82,60.9,0.17
GLY,2024-06-07,86,55.4,66.2,55.4,,3.4843206,173.95172,35.251827,67.87047,100,,,83,61.7,0.17
PCD,2024-06-07,88,56.7,64.4,45.7,,3.3867595,294.8283,24.911448,56.166748,86.50626,,,84,62.2,0.15
GPH,2024-06-07,89.6,53.6,60.8,44.6,,4.292683,196.4953,22.274076,56.154686,93.59724,,,82.2,60.8,0.19
EVU,2024-06-07,91.8,60.8,68,43.7,0.2,5.142857,196.64702,31.545918,54.421177,95.30029,,,81.1,59.6,0.18
CDJ,2024-06-07,91,53,65,51,0.02,1.7379525,246.90091,32.293472,58.901573,89.67755,,,81.4,61.5,0.2
MBY,2024-06-07,89.6,57.2,62.6,41,0.01,4.6183743,247.03296,20.54248,42.373863,68.94494,,,80.9,61.8,0.17
CGI,2024-06-07,88,57,64,50,0,2.780724,285.9488,29.207327,60.600574,89.844795,,,84.9,64,0.14
COU,2024-06-07,88,62,63,45,0,5.9090385,251.62775,29.997643,46.14329,66.2685,0,0,82.6,62.7,0.15
SUS,2024-06-07,89,54,62,47,0,3.215212,260.63464,26.129679,55.81764,89.54945,0,0,83.6,61.9,0.14
BBG,2024-06-07,86,59,64.4,53.6,,2.9414635,156.81996,34.973663,61.1322,93.74054,,,82.1,62.3,0.14
AIZ,2024-06-07,88,52,67,50,,2.1402135,211.39719,31.831554,67.51344,100,,,82.9,62.6,0.15
MHL,2024-06-07,87.8,53.6,66.2,51.8,0.15,3.7247386,206.72784,35.251827,63.68898,93.64554,,,81.7,61.8,0.17
MCI,2024-06-07,89,55,63,45,0.66,7.0387077,187.83025,34.896873,51.411198,80.15184,0,0,82.3,61.9,0.18
UNO,2024-06-07,88,57,60,46,0,3.475905,237.07948,25.98166,54.37492,89.71974,,,82.5,61.3,0.15
SZL,2024-06-07,89,57.2,64,48,0.0001,4.881533,207.53697,31.812752,51.2721,74.86502,,,81.4,61.2,0.17
FAM,2024-06-07,,,,,,,,,,,,,83,60.6,0.12
JEF,2024-06-07,91,55,66,48,0.02,3.041417,258.89853,25.98166,54.98281,89.592415,0,0,83.5,62.8,0.14
TBN,2024-06-07,87.4,55.8,66,49,,2.174216,199.59604,30.865894,63.286346,93.008835,,,81.2,60.4,0.18
FWB,2024-06-07,86,59,66.2,46.4,,2.3554008,151.96167,26.756052,67.1118,100,,,83.1,60.7,0.16
TKX,2024-06-07,87.8,62.6,62.6,44.6,,4.7844524,311.26013,22.274076,56.01277,88.17534,,,86.2,67.8,0.14
HFJ,2024-06-07,86,55.4,62.6,51.8,,4.43554,153.93849,32.734383,62.022125,100,,,81.3,61.7,0.18
DMO,2024-06-07,89,60,65,47,0,5.561448,206.5226,28.90467,51.139988,69.489655,,,81.3,61.5,0.15
MYJ,2024-06-07,86,55.4,64.4,46.4,,5.243902,261.50528,26.756052,53.25006,82.97585,,,81.7,60.4,0.19
STL,2024-06-07,90,61,56,45,0,4.7793694,294.3686,25.169401,38.983517,55.850353,0,0,83.8,65.1,0.15
IRK,2024-06-07,87,50,61,45,0.04,4.6924715,276.27646,29.386747,52.145138,86.17496,,,79.8,59.3,0.18
HAE,2024-06-07,87.8,53.6,64.4,42.8,,3.303887,296.7265,23.327269,46.754166,76.50343,,,80.1,61.4,0.16
LRY,2024-06-07,89.6,55.4,62.6,51.8,,3.512195,179.9516,29.177092,59.81207,93.78725,,,81.8,62.5,0.2
FYG,2024-06-07,87.8,53.6,69.8,50,,0.7944251,277.7255,30.622484,68.792496,100,,,81.9,62.1,0.14
SGF,2024-06-07,87,55,63,54,0,5.7352433,173.26694,36.027702,61.53359,93.0668,0,0,83.2,62.5,0.15
VER,2024-06-07,89.2,35,69.6,51,0.02,1.7003484,208.65358,31.780413,61.667744,92.15863,,,82,62.6,0.14
JLN,2024-06-07,89,57,64,56,0,6.5173216,160.80643,37.661842,61.167168,93.03791,,,83.9,63.1,0.19
SET,2024-06-07,89,57,63,46,0,4.5186763,300.12784,24.095106,46.932262,78.301735,0,0,83.9,63,0.15
EZZ,2024-06-07,89.4,59,67.3,45.3,0.58,7.181185,217.2093,28.634182,52.982506,96.2815,,,81.4,61.6,0.17
VIH,2024-06-07,87,53,64,47,0.0001,5.0400624,231.21016,34.58841,56.167175,80.15184,,,81,61.1,0.16
POF,2024-06-07,89,60,66,51,0,2.8676217,294.5794,27.27123,57.84187,83.52506,,,85.3,64.4,0.13
RCM,2024-06-07,,,,,,,,,,,,,83,60.6,0.19
RAW,2024-06-07,86,53.6,64.4,51.8,,3.3074205,205.69884,33.01176,65.91781,100,,,82.7,62.7,0.17
LXT,2024-06-07,90,60,64,48,1.14,6.082834,191.6135,29.358398,47.832047,67.408905,,,82,63.3,0.18
STJ,2024-06-07,93,55,66,52,0.06,5.995936,168.31259,27.717733,58.075382,89.592415,,,83,62,0.17
SIK,2024-06-07,,,,,,,,,,,,,87.2,66.1,0.15
SET,2024-06-08,87,67,72,62,0.3,6.169731,187.22783,59.07925,74.78978,93.291695,0,0,84.2,63.3,0.14
JLN,2024-06-08,90,71,75,63,0.3,9.12425,189.08998,61.11788,72.12615,93.4268,,,84.2,63.4,0.18
LXT,2024-06-08,88,68,73,60,1.29,9.037353,56.99609,58.821873,74.80705,96.62286,,,82.3,63.6,0.17
STJ,2024-06-08,88,65,70,60,0.12,7.907684,30.385075,50.93871,71.05126,93.319046,,,83.3,62.3,0.17
FYG,2024-06-08,86,66.2,80.6,66.2,,1.3937283,164.03941,74.60542,94.89817,100,,,82.2,62.4,0.15
SIK,2024-06-08,,,,,,,,,,,,,87.5,66.4,0.15
RCM,2024-06-08,,,,,,,,,,,,,83.2,60.9,0.2
EZZ,2024-06-08,84.6,64.4,71.8,59.4,0.3,7.707317,23.83565,62.378525,82.2644,100,,,81.6,61.8,0.18
VIH,2024-06-08,86,65,74,58,0.35,8.081479,213.62755,59.331654,75.565994,93.26418,,,81.2,61.4,0.16
SGF,2024-06-08,89,67,76,61,2.46,10.60151,172.5378,63.21791,77.541985,100,0,0,83.5,62.8,0.15
RAW,2024-06-08,84.2,64.4,73.4,59,0.51,4.7173147,201.00249,60.674168,83.7844,100,,,83,63,0.17
LRY,2024-06-08,89.6,69.8,73.4,60.8,0.72,5.080139,144.81738,55.530766,73.95625,94.01323,,,82.1,62.8,0.19
VER,2024-06-08,89.2,35,76.6,64,0.75,5.0592337,70.43515,67.49956,83.4221,100,,,82.2,62.8,0.16
POF,2024-06-08,85,66,73,61,0.11,7.125605,203.78629,58.43191,74.20986,90.12802,,,85.5,64.7,0.13
GPH,2024-06-08,86,66.2,69.8,57.2,1.08,6.205575,36.14989,51.724586,73.348595,100,,,82.5,61.1,0.19
SUS,2024-06-08,87,65,74,60,0.34,4.8662667,208.10103,59.07925,79.777664,96.70523,0,0,83.9,62.2,0.14
MKC,2024-06-08,89,69,72,59,1.08,6.5173216,26.57359,54.77119,70.594734,96.62286,,,84,65.3,0.19
CGI,2024-06-08,83,64,72,62,0.16,5.300755,187.17598,54.357697,75.56192,93.47972,,,85.2,64.2,0.13
PCD,2024-06-08,87,65.7,73,60,0.26,6.383275,176.54976,59.966667,76.259254,95.569405,,,84.3,62.5,0.14
MAW,2024-06-08,86,68,73.4,53.6,0.43,7.456446,202.11986,48.0542,67.228584,88.259766,,,88.3,65.7,0.14
LBO,2024-06-08,87.8,66.2,77,59,0.35,6.5365853,198.54485,60.674168,77.536575,100,,,82.3,61.2,0.17
COU,2024-06-08,87,66,74,60,0.55,7.5600934,210.53635,63.732018,76.240005,93.291695,0,0,82.8,63,0.14
OZS,2024-06-08,86,66.2,73.4,55.4,0.31,6,198.56496,56.630344,74.36871,100,,,83.2,63,0.15
CDJ,2024-06-08,88,64,72,58,0.3,4.431779,31.728418,54.21883,72.56436,93.319046,,,81.7,61.8,0.19
MBY,2024-06-08,87.8,64.4,69.8,55.4,0.29,7.554007,268.73727,48.84356,69.66407,88.17534,,,81.2,62.1,0.18
GLY,2024-06-08,87.8,68,77,60.8,1.18,5.0069685,167.28662,54.051514,81.06589,100,,,83.2,62,0.17
EVU,2024-06-08,85,65.7,72,58.6,0.01,7.4425087,17.053665,57.080227,77.56915,99.65436,,,81.4,59.9,0.17
BBG,2024-06-08,87.8,66.2,75.2,59,1.73,6.1986065,179.88542,62.467205,79.27431,100,,,82.4,62.5,0.13
MCI,2024-06-08,87,65,73,60,1.4,9.037353,40.26787,60.618076,76.54506,100,0,0,82.6,62.2,0.18
UNO,2024-06-08,87,67,72,53,0.02,7.386298,208.44255,47.842495,67.01253,90.20681,,,82.8,61.6,0.13
HFJ,2024-06-08,87.8,68,73.4,60.8,0.33,8.515679,190.99799,58.549522,77.01065,100,,,81.6,62,0.17
TBN,2024-06-08,86.5,65.3,75.2,57,0.52,6.4020905,187.50058,56.68591,75.31695,92.72638,,,81.5,60.7,0.18
TKX,2024-06-08,89.6,66.2,73.4,57.2,,6.2578397,207.63995,45.87598,71.8747,93.96902,,,86.5,68.1,0.13
IRK,2024-06-08,85,58,68,56,0.12,7.907684,297.13373,56.433846,76.230774,93.319046,,,80.1,59.6,0.19
AIZ,2024-06-08,86,67,76,60,,4.622563,203.12881,63.853218,80.638885,100,,,83.2,63,0.15
JEF,2024-06-08,88,68,75,63,0.88,5.7352433,212.37874,61.241543,77.13871,96.70523,0,0,83.8,63.2,0.13
FWB,2024-06-08,87.8,68,75.2,62.6,0.19,5.696864,187.5903,58.781776,77.31377,100,,,83.4,61,0.15
DMO,2024-06-08,88,,74,65,1.31,4.6924715,238.62335,59.07925,74.60873,87.433464,,,81.6,61.8,0.15
FAM,2024-06-08,,,,,,,,,,,,,83.2,60.9,0.12
SZL,2024-06-08,88.3,68,75.2,62.2,0.54,7.1672473,132.74188,61.13273,76.24725,95.28091,,,81.7,61.5,0.17
MYJ,2024-06-08,84.2,62.6,73.4,60.8,0.53,7.1707315,244.78177,68.74948,81.903366,100,,,82,60.7,0.19
STL,2024-06-08,88,69,71,54,0.29,7.125605,203.63678,42.031292,65.19875,81.26576,0,0,84.1,65.4,0.15
MHL,2024-06-08,86,64.4,73.4,60.8,0.89,6.268293,34.759373,65.74351,82.68049,100,,,82,62.1,0.17
HAE,2024-06-08,86,66.2,68,55.4,0.06,5.728223,251.50555,55.044296,71.17971,88.17534,,,80.4,61.7,0.17
AIZ,2024-06-09,75,59,73.4,56,,3.8196378,37.26755,53.374725,87.35749,100,,,83.5,63.3,0.14
UNO,2024-06-09,72,57,68,54,0.96,4.5186763,38.76966,56.82433,83.91624,93.879135,,,83.1,61.8,0.14
FAM,2024-06-09,,,,,,,,,,,,,83.5,61.1,0.11
JEF,2024-06-09,80,63,65,54,0.15,3.910393,16.335194,40.674355,68.8467,90.00808,0,0,84.1,63.5,0.12
IRK,2024-06-09,82,57,59,43,0,5.2138577,334.2816,28.145176,57.637775,93.03791,,,80.4,59.9,0.19
HFJ,2024-06-09,75.2,60.8,71.6,55.4,0.21,7.28223,52.35301,64.47825,86.36735,100,,,81.8,62.2,0.16
TKX,2024-06-09,75.2,60.8,71.6,59,,6.8536587,5.8038464,77.59766,93.70624,100,,,86.8,68.3,0.13
FWB,2024-06-09,75.2,60.8,69.8,55.4,0.27,4.937282,56.874107,73.09345,87.37992,100,,,83.7,61.3,0.15
TBN,2024-06-09,74,59.7,68,55.4,1.55,4.9094076,20.54508,54.715874,85.05828,100,,,81.8,61,0.17
MHL,2024-06-09,78.8,60.8,60.8,51.8,0.04,3.5052264,27.836456,39.024536,72.17725,100,,,82.3,62.3,0.17
MYJ,2024-06-09,78.8,59,60.8,51.8,,4.3310103,340.5444,39.024536,69.31021,100,,,82.3,61,0.18
DMO,2024-06-09,80,61,61,54,0.43,5.12696,39.35234,45.356228,64.24503,89.88598,,,81.9,62.1,0.14
HAE,2024-06-09,80.6,57.2,59,41,,3.3392227,329.61655,24.458298,57.438362,88.00381,,,80.6,62,0.15
MCI,2024-06-09,81,62,61,51,0.12,6.256629,34.905544,37.794827,60.47961,96.522835,0,0,82.9,62.5,0.19
STL,2024-06-09,81,64,64,50,0.0001,6.430424,344.92496,33.968075,57.65714,77.97277,0,0,84.4,65.7,0.15
SZL,2024-06-09,79.3,62.8,61,53.6,,5.8222995,36.201916,47.178753,63.186523,84.339836,,,81.9,61.7,0.16
SET,2024-06-09,82,63,62,49,0,5.6483455,344.34937,32.725105,61.458366,80.7574,0,0,84.5,63.6,0.14
JLN,2024-06-09,79,59,72,57,0.07,7.0387077,46.258774,55.61667,77.29546,93.34623,,,84.4,63.7,0.18
SGF,2024-06-09,74,58,70,55,1.19,6.8649125,48.91358,55.06128,84.749596,100,0,0,83.8,63.1,0.15
VER,2024-06-09,89.2,35,63,53.8,0.06,3.1567943,10.423498,39.59325,72.661995,99.298874,,,82.4,63.1,0.15
SIK,2024-06-09,,,,,,,,,,,,,87.7,66.6,0.15
LXT,2024-06-09,81,63,61,51,0.24,5.0400624,44.95842,35.25251,60.74437,93.180626,,,82.6,63.9,0.16
EZZ,2024-06-09,80.6,60.8,62.6,48.7,0.01,5.9477353,12.933247,33.43519,63.141903,100,,,81.9,62.1,0.17
RAW,2024-06-09,75.2,55.4,69.8,51.8,0.44,5.1114984,57.676483,49.90303,78.38177,100,,,83.3,63.3,0.16
STJ,2024-06-09,85,59,62,48,0.03,5.12696,12.646469,27.696404,57.58177,90.00808,,,83.5,62.6,0.16
RCM,2024-06-09,,,,,,,,,,,,,83.5,61.2,0.19
VIH,2024-06-09,,,,,,,0,,,,,,81.5,61.7,0.16
FYG,2024-06-09,78.8,60.8,75.2,57.2,,0.3392226,289.92267,47.52029,83.48294,100,,,82.4,62.6,0.15
LRY,2024-06-09,80.6,60.8,62.6,53.6,0.45,5.491289,62.45449,39.30448,65.26522,93.83344,,,82.4,63.1,0.18
POF,2024-06-09,72,60,,,0.78,5.2138577,,,,,,,85.8,64.9,0.14
CGI,2024-06-09,74,58,73,58,0.49,5.300755,354.11798,70.45523,89.65664,100,,,85.4,64.5,0.14
SUS,2024-06-09,80,60,68,54,0.01,4.2579837,352.76944,42.031292,69.97642,93.15243,0,0,84.2,62.5,0.15
PCD,2024-06-09,74.3,61.7,72,57.2,0.16,4.5017424,327.47552,57.64782,83.09942,98.65274,,,84.6,62.7,0.14
GPH,2024-06-09,80.6,62.6,60.8,44.6,0.1,3.0278885,35.620403,28.084248,59.989483,93.83344,,,82.8,61.4,0.19
CDJ,2024-06-09,83,61,62,47,0.02,2.1724405,354.9433,29.386747,59.58411,89.96762,,,82,62.1,0.19
COU,2024-06-09,80,62,62,51,0.07,6.6042194,6.8826156,37.63879,64.0354,89.926926,0,0,83.1,63.2,0.14
MKC,2024-06-09,83,65,60,47,0.18,4.7793694,38.55746,29.386747,56.705715,83.84471,,,84.3,65.6,0.18
LBO,2024-06-09,73.4,59,71.6,50,1.45,5.616725,49.084442,52.511654,84.12367,100,,,82.6,61.4,0.16
MAW,2024-06-09,73.4,60.8,71.6,57.2,1.43,5.770035,344.70392,72.74046,88.49491,100,,,88.6,66,0.13
MBY,2024-06-09,82.4,60.8,57.2,41,,4.567944,356.3209,24.458298,54.91598,82.49524,,,81.5,62.4,0.16
EVU,2024-06-09,84,63,62,45.3,,4.247387,1.1427408,27.604408,57.01102,93.20864,,,81.7,60.2,0.17
GLY,2024-06-09,77,57.2,68,53.6,0.49,5.655052,46.69253,50.43159,75.39111,100,,,83.5,62.3,0.17
OZS,2024-06-09,73.4,59,71.6,51.8,0.68,4.6360426,37.742065,46.707855,80.41448,100,,,83.5,63.3,0.14
BBG,2024-06-09,75.2,60.8,71.6,57.2,,3.6585367,69.076996,77.748055,90.19344,100,,,82.7,62.7,0.13
MAW,2024-06-10,82.4,60.8,60.8,51.8,,4.5574913,345.61697,34.69455,65.945755,100,,,88.9,66.3,0.13
MKC,2024-06-10,82,60,59,46,0,4.2579837,11.01499,30.358963,51.379223,86.66759,,,84.6,65.9,0.18
CGI,2024-06-10,80,54,60,53.6,0,4.344881,358.0206,45.356228,73.25256,100,,,85.7,64.7,0.13
COU,2024-06-10,79,58,58,51,0,5.8221407,3.88876,45.053043,61.387688,86.56035,0,0,83.4,63.5,0.13
OZS,2024-06-10,77,57.2,59,44.6,,4.139373,323.83167,31.616882,63.000443,93.78725,,,83.7,63.6,0.14
MBY,2024-06-10,78.8,57.2,53.6,44.6,,5.247387,15.270679,34.133507,50.784836,72.198784,,,81.7,62.6,0.17
